timestamp,location,vehicle_count,hour_of_day,day_of_week,congestion_level
2016-10-03 07:00:00,1,33,7,Monday,High
2017-06-27 16:00:00,1,112,16,Tuesday,High
2016-04-09 02:00:00,3,6,2,Saturday,Low
2016-10-31 04:00:00,1,31,4,Monday,High
2016-04-14 01:00:00,3,6,1,Thursday,Low
2017-01-12 12:00:00,3,24,12,Thursday,Medium
2017-02-08 15:00:00,1,80,15,Wednesday,High
2017-06-22 09:00:00,4,10,9,Thursday,Low
2016-12-30 01:00:00,1,43,1,Friday,High
2016-05-13 09:00:00,3,13,9,Friday,Low
2016-02-08 11:00:00,3,14,11,Monday,Low
2017-06-05 19:00:00,4,5,19,Monday,Low
2016-11-29 19:00:00,2,20,19,Tuesday,Medium
2016-05-19 07:00:00,2,7,7,Thursday,Low
2016-05-24 02:00:00,2,9,2,Tuesday,Low
2017-05-30 09:00:00,2,24,9,Tuesday,Medium
2016-12-21 03:00:00,3,8,3,Wednesday,Low
2015-11-09 20:00:00,3,6,20,Monday,Low
2017-05-29 12:00:00,2,35,12,Monday,High
2017-04-10 17:00:00,2,31,17,Monday,High
2017-04-06 17:00:00,4,7,17,Thursday,Low
2016-10-20 02:00:00,2,16,2,Thursday,Low
2016-10-24 11:00:00,1,79,11,Monday,High
2016-05-28 15:00:00,2,9,15,Saturday,Low
2017-01-31 00:00:00,1,71,0,Tuesday,High
2016-07-26 15:00:00,1,62,15,Tuesday,High
2016-10-12 11:00:00,1,64,11,Wednesday,High
2017-04-27 04:00:00,1,39,4,Thursday,High
2016-05-05 05:00:00,3,5,5,Thursday,Low
2017-01-10 18:00:00,3,17,18,Tuesday,Low
2015-12-02 13:00:00,2,11,13,Wednesday,Low
2017-03-26 08:00:00,3,16,8,Sunday,Low
2017-02-23 11:00:00,3,36,11,Thursday,High
2017-05-21 12:00:00,1,55,12,Sunday,High
2017-02-17 11:00:00,4,10,11,Friday,Low
2016-04-04 00:00:00,3,4,0,Monday,Low
2017-06-07 13:00:00,1,97,13,Wednesday,High
2017-01-03 04:00:00,1,25,4,Tuesday,Medium
2017-02-03 06:00:00,1,39,6,Friday,High
2017-04-25 21:00:00,1,89,21,Tuesday,High
2017-05-27 19:00:00,1,65,19,Saturday,High
2016-09-12 07:00:00,2,11,7,Monday,Low
2016-11-04 12:00:00,1,63,12,Friday,High
2017-03-01 01:00:00,1,57,1,Wednesday,High
2017-06-17 18:00:00,1,53,18,Saturday,High
2017-05-24 02:00:00,1,54,2,Wednesday,High
2016-04-13 09:00:00,1,33,9,Wednesday,High
2016-12-23 05:00:00,1,26,5,Friday,Medium
2017-04-19 14:00:00,3,36,14,Wednesday,High
2017-05-27 22:00:00,1,62,22,Saturday,High
2017-06-10 17:00:00,2,17,17,Saturday,Low
2016-03-22 12:00:00,1,35,12,Tuesday,High
2016-03-12 02:00:00,2,10,2,Saturday,Low
2016-05-04 23:00:00,1,39,23,Wednesday,High
2017-02-08 12:00:00,3,15,12,Wednesday,Low
2016-06-14 14:00:00,2,18,14,Tuesday,Low
2017-03-19 11:00:00,4,6,11,Sunday,Low
2015-12-11 09:00:00,2,6,9,Friday,Low
2017-06-08 05:00:00,3,5,5,Thursday,Low
2016-01-04 20:00:00,3,6,20,Monday,Low
2017-02-20 12:00:00,2,37,12,Monday,High
2017-04-05 10:00:00,1,81,10,Wednesday,High
2016-12-30 02:00:00,2,12,2,Friday,Low
2015-12-09 13:00:00,1,39,13,Wednesday,High
2016-06-11 06:00:00,3,4,6,Saturday,Low
2017-01-18 05:00:00,1,43,5,Wednesday,High
2016-11-06 23:00:00,1,53,23,Sunday,High
2016-08-19 13:00:00,1,49,13,Friday,High
2016-04-02 02:00:00,2,6,2,Saturday,Low
2016-06-20 18:00:00,2,15,18,Monday,Low
2017-04-18 19:00:00,3,32,19,Tuesday,High
2016-05-06 10:00:00,1,63,10,Friday,High
2017-01-24 17:00:00,1,78,17,Tuesday,High
2017-05-09 23:00:00,4,6,23,Tuesday,Low
2016-03-06 23:00:00,3,10,23,Sunday,Low
2016-04-11 02:00:00,3,4,2,Monday,Low
2017-04-17 02:00:00,2,15,2,Monday,Low
2016-04-25 17:00:00,1,52,17,Monday,High
2017-03-13 20:00:00,1,88,20,Monday,High
2016-03-18 22:00:00,1,34,22,Friday,High
2016-01-07 03:00:00,2,11,3,Thursday,Low
2016-07-31 16:00:00,1,33,16,Sunday,High
2016-01-20 02:00:00,1,28,2,Wednesday,Medium
2016-02-06 14:00:00,2,9,14,Saturday,Low
2017-06-21 08:00:00,1,60,8,Wednesday,High
2016-09-17 02:00:00,1,43,2,Saturday,High
2017-03-30 09:00:00,1,61,9,Thursday,High
2016-03-22 21:00:00,2,14,21,Tuesday,Low
2016-02-04 10:00:00,1,33,10,Thursday,High
2017-04-01 02:00:00,2,18,2,Saturday,Low
2017-04-02 11:00:00,3,30,11,Sunday,Medium
2017-04-11 14:00:00,2,34,14,Tuesday,High
2017-05-10 18:00:00,2,40,18,Wednesday,High
2016-01-30 01:00:00,1,25,1,Saturday,Medium
2016-10-20 09:00:00,1,51,9,Thursday,High
2017-04-22 03:00:00,1,40,3,Saturday,High
2016-04-07 15:00:00,1,43,15,Thursday,High
2017-01-01 13:00:00,1,21,13,Sunday,Medium
2016-08-17 18:00:00,1,57,18,Wednesday,High
2017-02-16 02:00:00,1,53,2,Thursday,High
2016-06-02 18:00:00,1,52,18,Thursday,High
2015-11-14 03:00:00,1,13,3,Saturday,Low
2017-04-22 04:00:00,3,9,4,Saturday,Low
2017-06-14 20:00:00,4,16,20,Wednesday,Low
2016-12-04 05:00:00,3,8,5,Sunday,Low
2017-05-12 09:00:00,1,74,9,Friday,High
2017-03-07 00:00:00,2,25,0,Tuesday,Medium
2016-08-15 12:00:00,2,9,12,Monday,Low
2016-08-10 02:00:00,3,9,2,Wednesday,Low
2017-06-22 02:00:00,4,4,2,Thursday,Low
2016-06-21 05:00:00,2,5,5,Tuesday,Low
2017-04-16 08:00:00,1,36,8,Sunday,High
2016-12-30 01:00:00,1,43,1,Friday,High
2016-04-30 08:00:00,1,21,8,Saturday,Medium
2017-06-02 20:00:00,2,34,20,Friday,High
2016-03-01 02:00:00,1,39,2,Tuesday,High
2016-07-06 23:00:00,1,46,23,Wednesday,High
2016-12-05 18:00:00,1,83,18,Monday,High
2017-01-01 17:00:00,3,8,17,Sunday,Low
2016-01-04 22:00:00,1,29,22,Monday,Medium
2016-12-10 23:00:00,3,18,23,Saturday,Low
2017-05-15 14:00:00,2,36,14,Monday,High
2016-10-28 03:00:00,1,38,3,Friday,High
2016-08-07 20:00:00,1,33,20,Sunday,High
2016-12-02 22:00:00,1,75,22,Friday,High
2017-06-13 22:00:00,2,38,22,Tuesday,High
2016-01-24 06:00:00,3,6,6,Sunday,Low
2017-03-02 19:00:00,1,89,19,Thursday,High
2016-06-30 09:00:00,2,10,9,Thursday,Low
2016-04-13 22:00:00,3,16,22,Wednesday,Low
2016-06-19 23:00:00,1,34,23,Sunday,High
2015-11-12 06:00:00,2,8,6,Thursday,Low
2017-01-19 18:00:00,2,21,18,Thursday,Medium
2016-11-04 21:00:00,2,17,21,Friday,Low
2016-09-05 21:00:00,1,51,21,Monday,High
2017-06-24 07:00:00,2,9,7,Saturday,Low
2017-03-02 13:00:00,3,27,13,Thursday,Medium
2016-11-28 23:00:00,1,73,23,Monday,High
2016-06-07 11:00:00,2,15,11,Tuesday,Low
2017-06-04 02:00:00,1,37,2,Sunday,High
2017-04-23 05:00:00,1,33,5,Sunday,High
2017-06-13 23:00:00,1,90,23,Tuesday,High
2017-03-25 05:00:00,3,5,5,Saturday,Low
2016-01-28 12:00:00,3,30,12,Thursday,Medium
2016-02-22 12:00:00,2,15,12,Monday,Low
2017-05-30 03:00:00,4,8,3,Tuesday,Low
2017-02-25 12:00:00,4,6,12,Saturday,Low
2017-02-05 11:00:00,2,9,11,Sunday,Low
2016-11-05 08:00:00,3,9,8,Saturday,Low
2016-08-13 02:00:00,2,11,2,Saturday,Low
2017-02-10 19:00:00,1,77,19,Friday,High
2016-11-19 19:00:00,3,47,19,Saturday,High
2017-06-22 23:00:00,1,84,23,Thursday,High
2017-03-28 20:00:00,3,24,20,Tuesday,Medium
2017-03-15 19:00:00,1,92,19,Wednesday,High
2016-01-11 17:00:00,3,8,17,Monday,Low
2017-02-27 02:00:00,2,14,2,Monday,Low
2017-02-19 05:00:00,4,6,5,Sunday,Low
2016-09-23 19:00:00,3,37,19,Friday,High
2016-07-10 03:00:00,3,7,3,Sunday,Low
2016-02-25 20:00:00,2,16,20,Thursday,Low
2017-03-21 22:00:00,2,32,22,Tuesday,High
2016-11-19 12:00:00,1,42,12,Saturday,High
2016-12-18 11:00:00,1,43,11,Sunday,High
2017-05-10 11:00:00,1,96,11,Wednesday,High
2016-01-07 17:00:00,2,11,17,Thursday,Low
2016-02-27 04:00:00,1,17,4,Saturday,Low
2016-03-15 01:00:00,1,30,1,Tuesday,Medium
2016-04-20 12:00:00,1,42,12,Wednesday,High
2016-02-19 20:00:00,1,39,20,Friday,High
2017-03-14 13:00:00,1,86,13,Tuesday,High
2017-06-12 15:00:00,1,119,15,Monday,High
2017-03-30 22:00:00,4,8,22,Thursday,Low
2017-05-14 11:00:00,1,53,11,Sunday,High
2017-03-02 19:00:00,3,26,19,Thursday,Medium
2017-01-08 15:00:00,1,64,15,Sunday,High
2017-02-01 17:00:00,1,76,17,Wednesday,High
2016-07-26 11:00:00,1,58,11,Tuesday,High
2016-10-11 18:00:00,1,59,18,Tuesday,High
2016-06-07 20:00:00,3,7,20,Tuesday,Low
2017-06-20 22:00:00,2,39,22,Tuesday,High
2015-12-11 17:00:00,3,7,17,Friday,Low
2016-09-09 08:00:00,1,38,8,Friday,High
2017-06-27 15:00:00,4,12,15,Tuesday,Low
2017-04-28 18:00:00,1,68,18,Friday,High
2017-03-19 01:00:00,1,41,1,Sunday,High
2016-11-12 07:00:00,1,27,7,Saturday,Medium
2017-04-28 18:00:00,3,27,18,Friday,Medium
2016-06-04 03:00:00,1,19,3,Saturday,Low
2016-06-08 15:00:00,1,55,15,Wednesday,High
2016-10-11 19:00:00,1,76,19,Tuesday,High
2016-11-06 12:00:00,3,11,12,Sunday,Low
2016-05-08 03:00:00,2,7,3,Sunday,Low
2016-07-28 08:00:00,1,29,8,Thursday,Medium
2016-12-13 10:00:00,1,63,10,Tuesday,High
2016-04-30 16:00:00,2,12,16,Saturday,Low
2016-08-31 11:00:00,1,70,11,Wednesday,High
2016-08-28 13:00:00,1,36,13,Sunday,High
2015-12-18 07:00:00,2,6,7,Friday,Low
2016-09-28 00:00:00,1,56,0,Wednesday,High
2016-06-04 14:00:00,2,8,14,Saturday,Low
2016-09-27 01:00:00,1,51,1,Tuesday,High
2016-09-13 03:00:00,1,34,3,Tuesday,High
2017-01-06 05:00:00,1,32,5,Friday,High
2016-12-09 05:00:00,3,5,5,Friday,Low
2017-04-23 12:00:00,3,26,12,Sunday,Medium
2016-01-18 06:00:00,1,16,6,Monday,Low
2017-01-19 21:00:00,1,79,21,Thursday,High
2016-11-29 00:00:00,1,64,0,Tuesday,High
2016-02-15 08:00:00,3,7,8,Monday,Low
2016-08-16 16:00:00,1,56,16,Tuesday,High
2017-04-04 16:00:00,4,10,16,Tuesday,Low
2016-09-17 08:00:00,3,12,8,Saturday,Low
2017-04-08 23:00:00,3,25,23,Saturday,Medium
2016-10-15 20:00:00,1,50,20,Saturday,High
2016-12-22 01:00:00,1,51,1,Thursday,High
2016-04-04 01:00:00,2,10,1,Monday,Low
2016-10-23 09:00:00,1,32,9,Sunday,High
2017-02-26 00:00:00,2,20,0,Sunday,Medium
2017-04-22 13:00:00,3,27,13,Saturday,Medium
2017-03-01 17:00:00,4,9,17,Wednesday,Low
2016-10-13 01:00:00,1,50,1,Thursday,High
2016-04-26 18:00:00,3,21,18,Tuesday,Medium
2015-11-23 00:00:00,3,18,0,Monday,Low
2016-11-03 15:00:00,2,20,15,Thursday,Medium
2017-05-28 18:00:00,2,22,18,Sunday,Medium
2017-05-07 10:00:00,3,14,10,Sunday,Low
2016-12-01 12:00:00,1,86,12,Thursday,High
2017-03-21 09:00:00,3,14,9,Tuesday,Low
2016-07-05 01:00:00,1,28,1,Tuesday,Medium
2016-11-03 08:00:00,1,42,8,Thursday,High
2017-05-12 19:00:00,1,100,19,Friday,High
2017-01-05 06:00:00,1,35,6,Thursday,High
2016-09-14 23:00:00,2,17,23,Wednesday,Low
2016-11-13 18:00:00,1,43,18,Sunday,High
2017-05-06 11:00:00,3,22,11,Saturday,Medium
2017-03-11 16:00:00,3,11,16,Saturday,Low
2016-12-26 11:00:00,3,17,11,Monday,Low
2017-05-03 08:00:00,2,23,8,Wednesday,Medium
2017-03-24 17:00:00,3,20,17,Friday,Medium
2016-12-27 12:00:00,2,15,12,Tuesday,Low
2016-09-25 12:00:00,1,40,12,Sunday,High
2017-06-19 11:00:00,2,34,11,Monday,High
2017-05-10 00:00:00,3,10,0,Wednesday,Low
2017-06-06 19:00:00,1,136,19,Tuesday,High
2017-03-23 01:00:00,2,29,1,Thursday,Medium
2017-06-20 05:00:00,1,42,5,Tuesday,High
2016-04-11 17:00:00,1,42,17,Monday,High
2016-05-02 13:00:00,1,37,13,Monday,High
2016-03-07 13:00:00,3,16,13,Monday,Low
2016-10-11 02:00:00,3,10,2,Tuesday,Low
2017-05-28 15:00:00,3,7,15,Sunday,Low
2016-02-18 16:00:00,3,23,16,Thursday,Medium
2017-06-24 23:00:00,4,6,23,Saturday,Low
2015-11-02 12:00:00,1,35,12,Monday,High
2016-02-05 08:00:00,1,19,8,Friday,Low
2016-08-23 17:00:00,1,60,17,Tuesday,High
2016-07-24 05:00:00,2,6,5,Sunday,Low
2016-12-18 08:00:00,1,27,8,Sunday,Medium
2017-04-16 13:00:00,1,42,13,Sunday,High
2016-09-18 06:00:00,2,6,6,Sunday,Low
2016-03-11 12:00:00,3,32,12,Friday,High
2017-03-27 18:00:00,3,22,18,Monday,Medium
2016-03-03 04:00:00,3,4,4,Thursday,Low
2017-05-10 13:00:00,1,88,13,Wednesday,High
2017-06-16 18:00:00,2,36,18,Friday,High
2017-01-26 07:00:00,3,7,7,Thursday,Low
2016-10-12 20:00:00,3,14,20,Wednesday,Low
2016-11-22 05:00:00,1,35,5,Tuesday,High
2016-08-30 07:00:00,2,8,7,Tuesday,Low
2016-11-06 03:00:00,2,7,3,Sunday,Low
2016-01-30 00:00:00,2,12,0,Saturday,Low
2017-05-05 10:00:00,1,74,10,Friday,High
2016-08-25 22:00:00,1,54,22,Thursday,High
2016-03-18 16:00:00,2,13,16,Friday,Low
2015-12-03 20:00:00,3,5,20,Thursday,Low
2017-05-27 16:00:00,2,18,16,Saturday,Low
2017-03-30 05:00:00,3,6,5,Thursday,Low
2017-06-30 18:00:00,3,38,18,Friday,High
2016-08-30 06:00:00,3,7,6,Tuesday,Low
2016-05-10 22:00:00,3,13,22,Tuesday,Low
2016-07-28 22:00:00,1,61,22,Thursday,High
2017-02-02 23:00:00,4,9,23,Thursday,Low
2016-11-26 03:00:00,1,33,3,Saturday,High
2016-09-04 14:00:00,3,15,14,Sunday,Low
2016-05-12 20:00:00,1,43,20,Thursday,High
2016-11-28 10:00:00,3,22,10,Monday,Medium
2015-12-22 21:00:00,2,11,21,Tuesday,Low
2017-04-01 21:00:00,3,49,21,Saturday,High
2017-06-11 12:00:00,1,58,12,Sunday,High
2016-11-22 21:00:00,2,26,21,Tuesday,Medium
2017-01-24 08:00:00,1,52,8,Tuesday,High
2015-11-05 22:00:00,1,21,22,Thursday,Medium
2015-11-04 05:00:00,3,6,5,Wednesday,Low
2017-05-23 07:00:00,4,6,7,Tuesday,Low
2016-01-18 05:00:00,1,17,5,Monday,Low
2017-01-07 03:00:00,1,33,3,Saturday,High
2016-05-21 11:00:00,2,7,11,Saturday,Low
2016-02-29 08:00:00,2,8,8,Monday,Low
2017-05-15 11:00:00,3,17,11,Monday,Low
2016-04-01 00:00:00,3,7,0,Friday,Low
2016-11-15 21:00:00,1,75,21,Tuesday,High
2017-02-28 15:00:00,4,10,15,Tuesday,Low
2017-03-27 20:00:00,3,21,20,Monday,Medium
2016-01-29 18:00:00,3,28,18,Friday,Medium
2016-04-07 18:00:00,2,16,18,Thursday,Low
2016-12-01 21:00:00,1,81,21,Thursday,High
2017-02-16 16:00:00,4,9,16,Thursday,Low
2017-03-29 03:00:00,1,44,3,Wednesday,High
2016-06-03 21:00:00,1,41,21,Friday,High
2017-02-10 02:00:00,1,53,2,Friday,High
2015-11-26 12:00:00,3,9,12,Thursday,Low
2017-04-07 12:00:00,1,84,12,Friday,High
2017-04-30 10:00:00,4,7,10,Sunday,Low
2016-07-15 03:00:00,2,14,3,Friday,Low
2017-01-04 18:00:00,3,43,18,Wednesday,High
2016-10-16 10:00:00,1,39,10,Sunday,High
2016-06-19 23:00:00,2,10,23,Sunday,Low
2017-01-18 20:00:00,3,20,20,Wednesday,Medium
2016-02-10 01:00:00,1,35,1,Wednesday,High
2016-10-09 11:00:00,1,37,11,Sunday,High
2017-06-07 00:00:00,4,6,0,Wednesday,Low
2017-03-09 04:00:00,4,4,4,Thursday,Low
2017-02-15 04:00:00,1,37,4,Wednesday,High
2017-03-08 06:00:00,2,15,6,Wednesday,Low
2016-10-24 20:00:00,3,18,20,Monday,Low
2016-03-18 07:00:00,3,4,7,Friday,Low
2016-06-22 19:00:00,3,13,19,Wednesday,Low
2017-03-26 00:00:00,4,5,0,Sunday,Low
2016-06-25 20:00:00,1,35,20,Saturday,High
2016-11-08 21:00:00,1,64,21,Tuesday,High
2017-05-19 14:00:00,1,88,14,Friday,High
2017-03-03 14:00:00,2,22,14,Friday,Medium
2015-11-19 04:00:00,1,18,4,Thursday,Low
2017-02-15 03:00:00,3,9,3,Wednesday,Low
2017-06-15 10:00:00,1,90,10,Thursday,High
2016-05-29 22:00:00,1,33,22,Sunday,High
2016-03-18 02:00:00,3,7,2,Friday,Low
2016-01-08 14:00:00,2,10,14,Friday,Low
2017-05-16 10:00:00,4,9,10,Tuesday,Low
2016-01-30 17:00:00,2,7,17,Saturday,Low
2015-11-02 00:00:00,1,14,0,Monday,Low
2016-12-21 23:00:00,1,69,23,Wednesday,High
2015-11-29 19:00:00,1,20,19,Sunday,Medium
2017-02-28 17:00:00,2,31,17,Tuesday,High
2016-11-30 12:00:00,1,76,12,Wednesday,High
2016-11-20 22:00:00,1,59,22,Sunday,High
2017-01-25 02:00:00,4,4,2,Wednesday,Low
2017-03-08 16:00:00,1,75,16,Wednesday,High
2016-06-22 02:00:00,1,32,2,Wednesday,High
2015-12-26 22:00:00,1,18,22,Saturday,Low
2016-10-24 18:00:00,2,21,18,Monday,Medium
2016-07-16 09:00:00,1,23,9,Saturday,Medium
2016-06-18 00:00:00,1,37,0,Saturday,High
2016-05-20 20:00:00,2,16,20,Friday,Low
2016-09-12 08:00:00,2,11,8,Monday,Low
2017-03-22 05:00:00,1,41,5,Wednesday,High
2015-12-22 23:00:00,1,25,23,Tuesday,Medium
2016-01-29 19:00:00,1,35,19,Friday,High
2015-11-16 13:00:00,2,8,13,Monday,Low
2016-03-26 14:00:00,1,19,14,Saturday,Low
2016-10-28 09:00:00,2,12,9,Friday,Low
2017-01-28 17:00:00,2,9,17,Saturday,Low
2016-09-23 17:00:00,3,23,17,Friday,Medium
2017-01-31 06:00:00,1,47,6,Tuesday,High
2016-11-23 03:00:00,2,18,3,Wednesday,Low
2017-03-23 22:00:00,1,89,22,Thursday,High
2017-03-08 11:00:00,1,65,11,Wednesday,High
2016-07-01 13:00:00,1,48,13,Friday,High
2016-06-18 01:00:00,1,33,1,Saturday,High
2016-01-26 21:00:00,3,13,21,Tuesday,Low
2016-05-05 21:00:00,1,34,21,Thursday,High
2017-04-13 20:00:00,4,7,20,Thursday,Low
2016-11-03 23:00:00,1,65,23,Thursday,High
2017-03-28 15:00:00,1,86,15,Tuesday,High
2016-03-03 23:00:00,1,35,23,Thursday,High
2017-04-24 05:00:00,1,35,5,Monday,High
2016-09-02 02:00:00,3,11,2,Friday,Low
2016-08-11 04:00:00,3,9,4,Thursday,Low
2017-03-02 02:00:00,1,50,2,Thursday,High
2017-05-04 03:00:00,3,9,3,Thursday,Low
2016-09-29 07:00:00,1,35,7,Thursday,High
2017-04-18 17:00:00,2,34,17,Tuesday,High
2017-02-15 01:00:00,1,56,1,Wednesday,High
2016-02-22 17:00:00,1,38,17,Monday,High
2017-05-10 09:00:00,2,20,9,Wednesday,Medium
2017-03-03 02:00:00,3,12,2,Friday,Low
2016-02-21 13:00:00,3,9,13,Sunday,Low
2016-08-28 06:00:00,1,19,6,Sunday,Low
2017-05-21 02:00:00,1,40,2,Sunday,High
2016-04-13 04:00:00,1,18,4,Wednesday,Low
2017-06-29 08:00:00,2,17,8,Thursday,Low
2016-08-17 17:00:00,3,18,17,Wednesday,Low
2016-07-03 08:00:00,1,15,8,Sunday,Low
2017-04-13 21:00:00,3,32,21,Thursday,High
2016-01-23 22:00:00,3,10,22,Saturday,Low
2016-10-16 03:00:00,1,27,3,Sunday,Medium
2016-01-05 00:00:00,2,13,0,Tuesday,Low
2017-03-04 11:00:00,2,14,11,Saturday,Low
2016-08-13 17:00:00,2,9,17,Saturday,Low
2016-04-30 23:00:00,3,26,23,Saturday,Medium
2015-12-18 19:00:00,1,39,19,Friday,High
2016-05-09 09:00:00,3,14,9,Monday,Low
2016-10-05 11:00:00,3,13,11,Wednesday,Low
2017-04-25 21:00:00,1,89,21,Tuesday,High
2016-12-06 15:00:00,1,79,15,Tuesday,High
2016-02-08 14:00:00,1,35,14,Monday,High
2017-01-16 06:00:00,3,8,6,Monday,Low
2017-05-05 00:00:00,1,74,0,Friday,High
2016-10-28 11:00:00,1,60,11,Friday,High
2016-11-16 20:00:00,1,76,20,Wednesday,High
2017-02-02 07:00:00,3,7,7,Thursday,Low
2017-06-20 16:00:00,2,37,16,Tuesday,High
2016-08-07 09:00:00,3,8,9,Sunday,Low
2016-08-27 14:00:00,1,32,14,Saturday,High
2016-02-08 11:00:00,1,39,11,Monday,High
2015-11-14 06:00:00,3,5,6,Saturday,Low
2016-09-22 03:00:00,1,34,3,Thursday,High
2016-03-10 19:00:00,3,30,19,Thursday,Medium
2017-05-24 04:00:00,1,39,4,Wednesday,High
2016-01-01 20:00:00,2,7,20,Friday,Low
2017-04-29 13:00:00,1,47,13,Saturday,High
2017-02-17 15:00:00,2,23,15,Friday,Medium
2016-02-08 20:00:00,1,40,20,Monday,High
2017-04-03 01:00:00,1,53,1,Monday,High
2016-07-30 12:00:00,2,9,12,Saturday,Low
2017-01-22 14:00:00,3,9,14,Sunday,Low
2016-07-23 09:00:00,3,40,9,Saturday,High
2016-10-21 17:00:00,2,18,17,Friday,Low
2016-08-10 16:00:00,1,50,16,Wednesday,High
2016-07-27 21:00:00,1,57,21,Wednesday,High
2016-03-06 22:00:00,2,12,22,Sunday,Low
2017-02-09 08:00:00,1,50,8,Thursday,High
2016-11-30 17:00:00,2,20,17,Wednesday,Medium
2015-11-03 19:00:00,1,29,19,Tuesday,Medium
2016-02-09 08:00:00,3,4,8,Tuesday,Low
2016-09-02 02:00:00,1,35,2,Friday,High
2015-11-19 08:00:00,1,18,8,Thursday,Low
2016-03-01 19:00:00,2,15,19,Tuesday,Low
2017-01-20 23:00:00,1,65,23,Friday,High
2017-04-07 22:00:00,1,66,22,Friday,High
2016-04-12 17:00:00,1,45,17,Tuesday,High
2016-09-17 07:00:00,2,6,7,Saturday,Low
2017-05-23 05:00:00,1,42,5,Tuesday,High
2016-02-14 02:00:00,3,5,2,Sunday,Low
2016-05-22 06:00:00,3,8,6,Sunday,Low
2015-12-23 09:00:00,3,5,9,Wednesday,Low
2016-01-03 18:00:00,1,17,18,Sunday,Low
2016-12-15 05:00:00,1,38,5,Thursday,High
2017-02-28 21:00:00,2,27,21,Tuesday,Medium
2017-05-04 02:00:00,2,27,2,Thursday,Medium
2017-03-31 07:00:00,1,44,7,Friday,High
2016-04-21 23:00:00,2,14,23,Thursday,Low
2016-12-16 23:00:00,2,14,23,Friday,Low
2016-07-23 05:00:00,2,4,5,Saturday,Low
2016-08-21 10:00:00,1,31,10,Sunday,High
2017-04-01 23:00:00,3,35,23,Saturday,High
2017-05-31 18:00:00,2,42,18,Wednesday,High
2016-10-20 02:00:00,2,16,2,Thursday,Low
2016-08-16 00:00:00,1,47,0,Tuesday,High
2016-09-12 17:00:00,1,61,17,Monday,High
2016-10-25 22:00:00,1,68,22,Tuesday,High
2017-02-01 09:00:00,4,4,9,Wednesday,Low
2017-06-06 20:00:00,3,17,20,Tuesday,Low
2017-01-07 20:00:00,3,133,20,Saturday,High
2017-03-02 11:00:00,1,82,11,Thursday,High
2016-03-02 23:00:00,1,38,23,Wednesday,High
2016-02-03 10:00:00,2,11,10,Wednesday,Low
2016-08-08 04:00:00,3,3,4,Monday,Low
2016-12-16 11:00:00,2,13,11,Friday,Low
2016-03-04 17:00:00,1,31,17,Friday,High
2016-12-09 06:00:00,1,37,6,Friday,High
2016-03-11 02:00:00,3,9,2,Friday,Low
2016-11-12 17:00:00,3,6,17,Saturday,Low
2016-08-06 20:00:00,1,38,20,Saturday,High
2017-03-12 22:00:00,1,55,22,Sunday,High
2016-11-16 05:00:00,3,7,5,Wednesday,Low
2017-05-22 15:00:00,3,19,15,Monday,Low
2016-06-11 22:00:00,1,31,22,Saturday,High
2016-04-09 02:00:00,2,11,2,Saturday,Low
2016-06-26 01:00:00,1,24,1,Sunday,Medium
2017-03-31 06:00:00,2,13,6,Friday,Low
2016-03-15 18:00:00,2,12,18,Tuesday,Low
2017-04-24 06:00:00,2,18,6,Monday,Low
2016-07-28 00:00:00,2,13,0,Thursday,Low
2017-04-07 12:00:00,1,84,12,Friday,High
2016-06-15 15:00:00,1,53,15,Wednesday,High
2016-06-18 08:00:00,3,8,8,Saturday,Low
2016-09-01 23:00:00,1,54,23,Thursday,High
2016-01-12 14:00:00,2,10,14,Tuesday,Low
2016-10-10 08:00:00,1,34,8,Monday,High
2017-06-10 16:00:00,2,19,16,Saturday,Low
2017-01-16 15:00:00,3,33,15,Monday,High
2017-05-29 20:00:00,3,17,20,Monday,Low
2017-05-10 03:00:00,1,45,3,Wednesday,High
2017-06-12 15:00:00,1,119,15,Monday,High
2017-02-19 05:00:00,2,12,5,Sunday,Low
2016-09-20 19:00:00,1,79,19,Tuesday,High
2016-10-11 22:00:00,2,20,22,Tuesday,Medium
2016-01-07 17:00:00,2,11,17,Thursday,Low
2016-05-20 22:00:00,3,9,22,Friday,Low
2017-05-02 16:00:00,3,24,16,Tuesday,Medium
2015-11-14 23:00:00,1,15,23,Saturday,Low
2017-02-10 00:00:00,1,74,0,Friday,High
2016-06-25 16:00:00,3,8,16,Saturday,Low
2016-05-20 23:00:00,2,11,23,Friday,Low
2017-04-13 23:00:00,2,25,23,Thursday,Medium
2015-11-20 23:00:00,1,21,23,Friday,Medium
2016-02-06 22:00:00,2,11,22,Saturday,Low
2017-06-09 18:00:00,3,28,18,Friday,Medium
2015-12-12 04:00:00,1,13,4,Saturday,Low
2017-06-03 13:00:00,2,15,13,Saturday,Low
2017-03-08 11:00:00,1,65,11,Wednesday,High
2016-10-13 17:00:00,3,15,17,Thursday,Low
2016-01-03 10:00:00,1,25,10,Sunday,Medium
2015-12-08 20:00:00,1,25,20,Tuesday,Medium
2017-05-30 12:00:00,1,116,12,Tuesday,High
2016-04-17 15:00:00,2,8,15,Sunday,Low
2016-08-28 20:00:00,3,97,20,Sunday,High
2016-04-29 09:00:00,2,9,9,Friday,Low
2017-01-18 01:00:00,3,18,1,Wednesday,Low
2015-12-21 05:00:00,2,6,5,Monday,Low
